#Node1	Node2	weight
P43405	Q9Y4K3	0.75
P43405	P62993	0.75
P43405	Q06187	0.75
P43405	P19438	0.75
P43405	P10275	0.75
P43405	Q92769	0.49229300000000004
P43405	P27986	0.75
P43405	P20333	0.75
P43405	Q05397	0.75
P43405	Q13547	0.75
P43405	P40763	0.75
P43405	Q99836	0.710749
P41182	Q12933	0.181552
P41182	Q06187	0.348804
P41182	O14497	0.75
P41182	P42224	0.348804
P41182	Q92793	0.568782
P41182	Q92769	0.311133
P41182	Q93009	0.311133
P41182	P05412	0.75
P41182	P29590	0.28041900000000003
P41182	Q05516	0.75
P41182	P20333	0.348804
P41182	P28908	0.75
P41182	P26196	0.75
P41182	P51532	0.311133
P41182	Q13547	0.75
P41182	Q99836	0.348804
P41182	Q96RU7	0.75
P33992	P07910	0.311133
P33992	P25205	0.75
P33992	P25963	0.75
P33992	O00159	0.311133
P33992	P42224	0.75
P33992	P17066	0.311133
P33992	Q09472	0.75
P33992	P05412	0.41388500000000006
P33992	P11142	0.311133
P33992	P38646	0.311133
P33992	P33993	0.75
P33992	Q93009	0.710749
P25205	P52597	0.201461
P25205	Q9Y4K3	0.75
P25205	P25963	0.75
P25205	P05412	0.41388500000000006
P25205	Q09472	0.75
P25205	P42224	0.473922
P25205	P32121	0.710749
P25205	P33992	0.75
P25205	P33993	0.75
P25205	Q92905	0.311133
P17066	Q9Y6K9	0.75
P17066	P19438	0.75
P17066	Q15750	0.75
P17066	Q01201	0.75
P17066	P19838	0.75
P17066	P05412	0.41388500000000006
P17066	P11142	0.201461
P17066	P20333	0.75
P17066	P32121	0.710749
P17066	P33992	0.311133
P17066	P31689	0.311133
P17066	Q92905	0.7457060000000001
P17066	Q99836	0.49229300000000004
P17066	Q00653	0.473922
P17066	Q04864	0.75
P06241	Q12933	0.430888
P06241	P27986	0.75
P06241	P40763	0.75
P06241	Q9Y6K9	0.311133
P06241	P62993	0.75
P06241	P43405	0.75
P06241	Q06187	0.49229300000000004
P06241	P19438	0.201461
P06241	P20749	0.75
P06241	P54253	0.75
P06241	P12931	0.75
P06241	Q9Y4K3	0.75
P06241	Q16543	0.5078060000000001
Q99836	O14836	0.75
Q99836	Q13114	0.311133
Q99836	Q15750	0.62552
Q99836	P17066	0.49229300000000004
Q99836	Q9NYJ8	0.62552
Q99836	P43405	0.710749
Q99836	P26196	0.49229300000000004
Q99836	Q93009	0.75
Q99836	Q9Y6K9	0.49229300000000004
Q99836	P41182	0.348804
Q99836	P51617	0.75
Q99836	Q9Y4K3	0.75
Q99836	O14920	0.75
Q99836	P27986	0.348804
Q99836	Q06187	0.75
Q99836	O15160	0.75
Q99836	P11142	0.49229300000000004
Q99836	Q14164	0.311133
P12931	Q13114	0.75
P12931	P31749	0.75
P12931	Q05397	0.75
P12931	P78347	0.674374
P12931	P62875	0.666441
P12931	P10275	0.75
P12931	P27986	0.75
P12931	O15111	0.75
P12931	P40763	0.75
P12931	Q9Y4K3	0.75
P12931	Q9Y6K9	0.75
P12931	P62993	0.75
P12931	P43405	0.75
P12931	P25963	0.75
P12931	P19438	0.75
P12931	P19793	0.49229300000000004
P12931	Q09472	0.311133
P12931	Q9Y6Q6	0.75
P12931	P42224	0.75
P12931	Q92793	0.75
P12931	Q16543	0.49229300000000004
P12931	O14920	0.75
P12931	P03372	0.75
P12931	P05412	0.6033270000000001
P12931	P32121	0.75
P12931	P52434	0.666441
P12931	P06241	0.75
P78347	Q9Y4K3	0.28041900000000003
P78347	P78527	0.201461
P78347	Q06187	0.75
P78347	P42224	0.49229300000000004
P78347	Q9NYJ8	0.40824
P78347	Q92769	0.311133
P78347	O75530	0.710749
P78347	P22415	0.75
P78347	Q00653	0.75
P78347	P05412	0.41388500000000006
P78347	Q93009	0.710749
P78347	Q15796	0.311133
P78347	Q13547	0.311133
P78347	P01106	0.75
P78347	P63279	0.568782
P78347	P40763	0.75
Q9Y6Q6	Q9BYM8	0.75
Q9Y6Q6	Q13114	0.75
Q9Y6Q6	Q15750	0.75
Q9Y6Q6	Q9Y4K3	0.75
Q9Y6Q6	Q14192	0.75
Q9Y6Q6	Q13546	0.75
Q9Y6Q6	Q9Y6K9	0.75
Q9Y6Q6	O15111	0.75
Q9Y6Q6	Q9NYJ8	0.75
Q9Y6Q6	Q15628	0.75
Q9Y6Q6	Q12933	0.75
Q9Y6Q6	P12931	0.75
Q9Y6Q6	O14920	0.75
Q9Y6Q6	P27986	0.75
P28799	P19438	0.75
P28799	O75530	0.311133
P28799	P20333	0.75
P28799	Q96RU7	0.641285
P10275	Q9NYJ8	0.311133
P10275	O75530	0.710749
P10275	P27986	0.75
P10275	P11142	0.75
P10275	Q14192	0.75
P10275	P06400	0.75
P10275	Q04206	0.473922
P10275	P40763	0.75
P10275	P43364	0.75
P10275	P78527	0.75
P10275	P62993	0.75
P10275	P43405	0.75
P10275	Q06187	0.75
P10275	Q93009	0.75
P10275	Q92922	0.75
P10275	Q9UER7	0.75
P10275	Q9Y6X2	0.75
P10275	Q92793	0.75
P10275	P19838	0.473922
P10275	Q16543	0.75
P10275	Q05516	0.75
P10275	P51532	0.641285
P10275	P03372	0.75
P10275	Q92769	0.41388500000000006
P10275	P49116	0.75
P10275	P05412	0.75
P10275	Q04864	0.75
P10275	Q969G3	0.75
Q6ZU52	Q15834	0.75
Q6ZU52	Q12933	0.75
Q6ZU52	P43364	0.75
P40763	P51532	0.75
P40763	P43405	0.75
P40763	Q9BYH8	0.75
P40763	O14920	0.41388500000000006
P40763	Q06187	0.348804
P40763	Q9Y4K3	0.311133
P40763	P42224	0.75
P40763	P10275	0.75
P40763	P19838	0.75
P40763	P03372	0.75
P40763	Q93009	0.522075
P40763	P49116	0.473922
P40763	Q05397	0.75
P40763	P20749	0.311133
P40763	P27986	0.75
P40763	P05412	0.75
P40763	Q00653	0.710749
P40763	Q14192	0.75
P40763	P29590	0.75
P40763	P06400	0.75
P40763	P78347	0.75
P40763	Q9UER7	0.75
P40763	Q04206	0.75
P40763	Q13547	0.75
P40763	P01106	0.75
P40763	Q92905	0.75
Q9BYH8	P40763	0.75
Q9BYH8	P19838	0.75
Q9BYH8	Q04206	0.75
Q9BYH8	Q00653	0.28041900000000003
Q15796	P31749	0.444309
Q15796	Q13547	0.75
Q15796	P51003	0.75
Q15796	Q14192	0.75
Q15796	O14497	0.311133
Q15796	P29590	0.311133
Q15796	P78347	0.311133
Q15796	P03372	0.75
Q15796	P05412	0.75
Q15796	P19793	0.75
Q15796	P62263	0.75
Q15796	Q9Y6X2	0.75
Q15796	Q92769	0.75
Q15796	Q92922	0.645018
Q15796	O15111	0.75
Q15796	Q92905	0.75
Q15796	P51532	0.311133
Q15796	P01106	0.75
Q15796	Q8TAQ2	0.311133
Q15750	Q9Y6K9	0.75
Q15750	P62993	0.710749
Q15750	P32121	0.75
Q15750	O14920	0.75
Q15750	Q9BYM8	0.75
Q15750	P49116	0.28041900000000003
Q15750	P17066	0.75
Q15750	Q9NYJ8	0.75
Q15750	O14980	0.311133
Q15750	P11142	0.75
Q15750	P38646	0.75
Q15750	P31689	0.75
Q15750	O15111	0.75
Q15750	Q9Y6Q6	0.75
Q13114	O14836	0.311133
Q13114	Q9Y4K3	0.75
Q13114	P43405	0.311133
Q13114	Q12933	0.75
Q13114	Q06187	0.62552
Q13114	P19438	0.49229300000000004
Q13114	Q9Y6K9	0.75
Q13114	P03372	0.311133
Q13114	Q93009	0.75
Q13114	P51617	0.348804
Q13114	Q14164	0.75
Q13114	Q16543	0.181552
Q13114	P20333	0.75
Q13114	Q15628	0.75
Q13114	P28908	0.75
Q13114	Q13546	0.75
Q13114	P63279	0.75
Q13114	Q9UER7	0.28041900000000003
Q13114	Q99836	0.311133
Q13114	P12931	0.75
Q13114	Q00653	0.473922
Q13114	Q9Y6Q6	0.75
Q04206	Q12933	0.75
Q04206	Q01201	0.75
Q04206	P10275	0.473922
Q04206	O14980	0.311133
Q04206	P11142	0.75
Q04206	P62263	0.473922
Q04206	P31689	0.473922
Q04206	P40763	0.75
Q04206	Q00653	0.75
Q04206	Q13547	0.75
Q04206	P78527	0.75
Q04206	P19438	0.75
Q04206	Q93009	0.75
Q04206	P20749	0.348804
Q04206	Q9Y6X2	0.75
Q04206	P29590	0.75
Q04206	P19793	0.75
Q04206	P38646	0.473922
Q04206	Q92793	0.75
Q04206	Q96RU7	0.75
Q04206	Q9UER7	0.75
Q04206	Q04864	0.75
Q04206	P23396	0.75
Q04206	P42224	0.75
Q04206	Q9Y230	0.75
Q04206	Q13546	0.75
Q04206	P01106	0.75
Q04206	O14920	0.75
Q04206	P21580	0.75
Q04206	P03372	0.75
Q04206	Q92769	0.75
Q04206	Q92785	0.75
Q04206	P05412	0.75
Q04206	Q8IV45	0.311133
P21580	Q9Y4K3	0.75
P21580	O14920	0.75
P21580	Q12933	0.75
P21580	Q9BYM8	0.75
P21580	P19438	0.75
P21580	Q9Y6K9	0.75
P21580	P51617	0.710749
P21580	Q14164	0.75
P21580	P61088	0.49229300000000004
P21580	P22415	0.75
P21580	Q15628	0.473922
P21580	O15111	0.710749
P21580	Q13546	0.75
P21580	Q00653	0.311133
Q14191	P63279	0.473922
Q14191	P29590	0.311133
Q14191	O15160	0.75
O14836	Q12933	0.75
O14836	Q13114	0.311133
O14836	Q99836	0.75
O14836	Q9Y4K3	0.75
O14836	P51617	0.75
Q92922	P62993	0.75
Q92922	Q12824	0.75
Q92922	P07910	0.311133
Q92922	O14920	0.75
Q92922	O14497	0.75
Q92922	Q01201	0.75
Q92922	P06400	0.473922
Q92922	P10275	0.75
Q92922	P49116	0.710749
Q92922	O75530	0.311133
Q92922	P05412	0.75
Q92922	Q14164	0.75
Q92922	Q8TAQ2	0.75
Q92922	Q15796	0.645018
Q92922	P51532	0.75
Q92922	Q13547	0.201461
Q92922	P01106	0.75
Q92922	Q92785	0.536469
Q92922	Q969G3	0.75
Q13547	P51003	0.311133
Q13547	P78347	0.311133
Q13547	P10275	0.75
Q13547	Q9NYJ8	0.75
Q13547	O75530	0.75
Q13547	P06400	0.75
Q13547	Q04206	0.75
Q13547	P40763	0.75
Q13547	Q00653	0.348804
Q13547	Q9Y4K3	0.348804
Q13547	P43405	0.75
Q13547	P25963	0.710749
Q13547	Q93009	0.522075
Q13547	P41182	0.75
Q13547	P20749	0.311133
Q13547	Q9Y6X2	0.473922
Q13547	P29590	0.75
Q13547	P19793	0.430888
Q13547	Q09472	0.75
Q13547	Q92922	0.201461
Q13547	Q9UER7	0.75
Q13547	P42224	0.710749
Q13547	Q92793	0.311133
Q13547	P19838	0.75
Q13547	Q12824	0.201461
Q13547	Q9Y230	0.311133
Q13547	Q05516	0.75
Q13547	Q15796	0.75
Q13547	P51532	0.75
Q13547	P01106	0.75
Q13547	P03372	0.75
Q13547	Q92769	0.75
Q13547	P49116	0.311133
Q13547	P05412	0.75
Q13547	P63279	0.568782
Q13547	Q8TAQ2	0.75
Q13547	Q969G3	0.75
P22415	P78347	0.75
P22415	P51532	0.666441
P22415	Q09472	0.311133
P22415	P21580	0.75
P22415	Q12933	0.608042
P19793	Q9NRR5	0.75
P19793	Q13049	0.311133
P19793	Q12933	0.311133
P19793	P42224	0.75
P19793	Q92793	0.430888
P19793	P19838	0.49229300000000004
P19793	Q92769	0.430888
P19793	P20749	0.75
P19793	P27986	0.75
P19793	P29590	0.75
P19793	Q09472	0.75
P19793	Q05516	0.75
P19793	Q04206	0.75
P19793	Q15653	0.75
P19793	Q15796	0.75
P19793	P51532	0.311133
P19793	Q13547	0.430888
P19793	P63279	0.568782
P19793	P12931	0.49229300000000004
Q9NYJ8	Q9Y6K9	0.75
Q9NYJ8	Q9Y6X2	0.311133
Q9NYJ8	Q9Y6Q6	0.75
Q9NYJ8	P32121	0.666441
Q9NYJ8	O14920	0.75
Q9NYJ8	P78347	0.40824
Q9NYJ8	P10275	0.311133
Q9NYJ8	P19838	0.75
Q9NYJ8	P03372	0.75
Q9NYJ8	Q92769	0.75
Q9NYJ8	P49116	0.75
Q9NYJ8	O14980	0.311133
Q9NYJ8	P11142	0.75
Q9NYJ8	Q9BYM8	0.75
Q9NYJ8	Q9Y230	0.75
Q9NYJ8	Q05516	0.75
Q9NYJ8	Q15750	0.75
Q9NYJ8	P38646	0.75
Q9NYJ8	P31689	0.75
Q9NYJ8	O15111	0.75
Q9NYJ8	Q13547	0.75
Q9NYJ8	P63279	0.568782
Q15653	Q9Y2S0	0.473922
Q15653	Q9GZS1	0.75
Q15653	P25963	0.75
Q15653	P38646	0.75
Q15653	P62875	0.75
Q15653	P19838	0.0
Q15653	Q9H9Y6	0.75
Q15653	O95602	0.75
Q15653	P19793	0.75
Q15653	O14980	0.311133
Q15653	P11142	0.75
Q15653	Q04206	0.0
Q15653	P52434	0.75
Q15653	Q00653	0.75
Q15653	Q04864	0.75
Q15653	O15160	0.75
Q9UER7	Q13114	0.28041900000000003
Q9UER7	Q13546	0.49229300000000004
Q9UER7	Q13547	0.75
Q9UER7	Q01201	0.710749
Q9UER7	P10275	0.75
Q9UER7	Q92793	0.75
Q9UER7	Q92769	0.75
Q9UER7	Q93009	0.75
Q9UER7	O14980	0.311133
Q9UER7	P29590	0.75
Q9UER7	Q04206	0.75
Q9UER7	P63279	0.75
Q9UER7	P40763	0.75
O75530	Q92769	0.75
O75530	P07910	0.710749
O75530	P78347	0.710749
O75530	P10275	0.710749
O75530	P11142	0.710749
O75530	P28799	0.311133
O75530	Q13547	0.75
O75530	P78527	0.710749
O75530	P19438	0.75
O75530	Q93009	0.75
O75530	Q92922	0.311133
O75530	P38646	0.311133
O75530	P52597	0.710749
O75530	P23396	0.710749
O75530	Q9Y230	0.311133
O75530	P26196	0.311133
O75530	P51532	0.710749
O75530	O14497	0.311133
O75530	P49116	0.710749
O75530	P62263	0.710749
O75530	Q8TAQ2	0.311133
P25963	P31749	0.311133
P25963	P25205	0.75
P25963	P23396	0.75
P25963	O14920	0.75
P25963	P32121	0.75
P25963	P19438	0.75
P25963	P42224	0.311133
P25963	Q9Y6K9	0.75
P25963	P19838	0.0
P25963	Q92769	0.710749
P25963	P51617	0.348804
P25963	P27986	0.75
P25963	P05412	0.348804
P25963	Q15653	0.75
P25963	O14980	0.311133
P25963	Q09472	0.348804
P25963	P11142	0.75
P25963	Q15628	0.75
P25963	Q01201	0.75
P25963	Q04864	0.75
P25963	P38646	0.75
P25963	P33992	0.75
P25963	P33993	0.75
P25963	Q04206	0.0
P25963	O15111	0.75
P25963	Q13546	0.75
P25963	Q13547	0.710749
P25963	P63279	0.75
P25963	Q00653	0.75
P25963	Q12933	0.75
Q09472	Q12933	0.28041900000000003
Q09472	P10275	0.75
Q09472	P27986	0.311133
Q09472	Q9Y6X2	0.75
Q09472	Q14192	0.75
Q09472	Q14191	0.473922
Q09472	P06400	0.75
Q09472	Q04206	0.75
Q09472	O15111	0.75
Q09472	P40763	0.75
Q09472	P43364	0.75
Q09472	P78527	0.75
Q09472	P25205	0.75
Q09472	P62993	0.75
Q09472	P25963	0.348804
Q09472	P41182	0.75
Q09472	P20749	0.75
Q09472	P19793	0.75
Q09472	P12931	0.311133
Q09472	Q04864	0.75
Q09472	P42224	0.75
Q09472	Q92793	0.75
Q09472	P19838	0.75
Q09472	Q9Y230	0.75
Q09472	Q05516	0.75
Q09472	P33992	0.75
Q09472	Q15796	0.75
Q09472	Q13547	0.75
Q09472	P01106	0.75
Q09472	P03372	0.75
Q09472	P05412	0.75
Q09472	P22415	0.311133
Q09472	P63279	0.75
P49116	Q9BYM8	0.311133
P49116	Q9NYJ8	0.75
P49116	Q92922	0.710749
P49116	Q9Y4K3	0.311133
P49116	P10275	0.75
P49116	Q15750	0.28041900000000003
P49116	Q13547	0.311133
P49116	P03372	0.49229300000000004
P49116	P40763	0.473922
P49116	O75530	0.710749
P27986	P31749	0.75
P27986	Q9Y4K3	0.75
P27986	Q05397	0.75
P27986	P25963	0.75
P27986	P19438	0.75
P27986	Q9H9Y6	0.75
P27986	Q9Y6Q6	0.75
P27986	P03372	0.75
P27986	P62993	0.75
P27986	P19793	0.75
P27986	Q09472	0.311133
P27986	P40763	0.75
P27986	Q99836	0.348804
P27986	P12931	0.75
Q06187	Q9Y6K9	0.62552
Q06187	P62993	0.75
Q06187	P23396	0.75
Q06187	O14920	0.62552
Q06187	P78347	0.75
Q06187	P10275	0.75
Q06187	P41182	0.348804
Q06187	P51617	0.75
Q06187	O15111	0.62552
Q06187	P40763	0.348804
Q06187	Q99836	0.75
Q06187	P06241	0.49229300000000004
P32121	P31749	0.75
P32121	Q15750	0.75
P32121	P07910	0.710749
P32121	Q9NYJ8	0.666441
P32121	O95602	0.710749
P32121	O14980	0.311133
P32121	P11142	0.75
P32121	O15160	0.710749
P32121	Q9Y4K3	0.710749
P32121	P25205	0.710749
P32121	P25963	0.75
P32121	O00159	0.710749
P32121	P17066	0.710749
P32121	Q9H9Y6	0.710749
P32121	P12931	0.75
P32121	P52597	0.710749
P32121	P23396	0.710749
P32121	P42224	0.710749
P32121	O15111	0.75
P32121	O14920	0.348804
P32121	Q92769	0.710749
P32121	Q8TAQ2	0.75
P11142	P31749	0.311133
P11142	Q12933	0.75
P11142	Q01201	0.75
P11142	P10275	0.75
P11142	O75530	0.710749
P11142	Q04206	0.75
P11142	P31689	0.75
P11142	O15111	0.75
P11142	Q00653	0.75
P11142	P78527	0.201461
P11142	P62993	0.75
P11142	P25963	0.75
P11142	P19438	0.75
P11142	Q9NYJ8	0.75
P11142	P17066	0.201461
P11142	Q15750	0.75
P11142	P54253	0.311133
P11142	Q04864	0.75
P11142	P19838	0.75
P11142	P38646	0.201461
P11142	Q9Y4K3	0.75
P11142	Q9Y6K9	0.75
P11142	P51617	0.710749
P11142	Q14164	0.75
P11142	Q16543	0.311133
P11142	P33992	0.311133
P11142	Q13546	0.75
P11142	P01106	0.38995799999999997
P11142	O14920	0.75
P11142	P05412	0.75
P11142	P20333	0.75
P11142	Q15628	0.75
P11142	P32121	0.75
P11142	Q15653	0.75
P11142	Q92905	0.311133
P11142	Q99836	0.49229300000000004
P62263	Q9Y2S0	0.473922
P62263	Q9Y6K9	0.75
P62263	P62993	0.75
P62263	P23396	0.697741
P62263	Q01201	0.75
P62263	P03372	0.75
P62263	O75530	0.710749
P62263	Q15796	0.75
P62263	P05412	0.41388500000000006
P62263	O14980	0.311133
P62263	P19838	0.38995799999999997
P62263	Q14164	0.75
P62263	P20333	0.75
P62263	Q04206	0.473922
P62263	Q92905	0.311133
P62263	Q00653	0.75
Q15834	P07910	0.75
Q15834	P62875	0.75
Q15834	Q6ZU52	0.75
Q15834	Q05516	0.75
Q15834	Q9BRK4	0.75
P62875	P03372	0.666441
P62875	P52434	0.75
P62875	Q15834	0.75
P62875	Q9H9Y6	0.201461
P62875	P12931	0.666441
P62875	O95602	0.75
P62875	Q04864	0.608042
P62875	Q15653	0.75
P62875	O15160	0.201461
P07910	P52597	0.473922
P07910	Q9Y4K3	0.75
P07910	P03372	0.49229300000000004
P07910	P78527	0.568782
P07910	P62993	0.75
P07910	O75530	0.710749
P07910	P05412	0.41388500000000006
P07910	O14980	0.311133
P07910	Q14164	0.75
P07910	P20333	0.75
P07910	P32121	0.710749
P07910	Q92922	0.311133
P07910	P33992	0.311133
P07910	P51532	0.311133
P07910	P01106	0.75
P07910	P63279	0.75
P07910	Q15834	0.75
P07910	Q00653	0.75
P07910	Q92905	0.311133
Q04864	P62993	0.608042
Q04864	P25963	0.75
Q04864	P51003	0.75
Q04864	Q01201	0.710749
Q04864	P62875	0.608042
Q04864	P17066	0.75
Q04864	P10275	0.75
Q04864	Q92793	0.75
Q04864	P19838	0.75
Q04864	O95602	0.608042
Q04864	Q92785	0.49229300000000004
Q04864	O14980	0.311133
Q04864	P11142	0.75
Q04864	Q14192	0.608042
Q04864	Q09472	0.75
Q04864	P38646	0.75
Q04864	P54253	0.608042
Q04864	Q04206	0.75
Q04864	Q15653	0.75
Q04864	Q00653	0.75
Q12933	Q13114	0.75
Q12933	Q05397	0.75
Q12933	Q93009	0.75
Q12933	Q15750	0.75
Q12933	Q6ZU52	0.75
Q12933	Q9NYJ8	0.75
Q12933	P27986	0.62552
Q12933	P11142	0.75
Q12933	P31689	0.75
Q12933	O15111	0.75
Q12933	Q00653	0.75
Q12933	Q9Y4K3	0.75
Q12933	Q9Y6K9	0.75
Q12933	P25963	0.75
Q12933	Q06187	0.62552
Q12933	P41182	0.181552
Q12933	Q9BYM8	0.75
Q12933	P19793	0.311133
Q12933	Q09472	0.28041900000000003
Q12933	P28908	0.75
Q12933	P38646	0.75
Q12933	P54253	0.75
Q12933	Q9GZU2	0.75
Q12933	O14836	0.75
Q12933	P23396	0.75
Q12933	P19838	0.75
Q12933	Q14164	0.75
Q12933	Q16543	0.181552
Q12933	Q05516	0.75
Q12933	P26196	0.181552
Q12933	Q13546	0.75
Q12933	Q9BRK4	0.75
Q12933	Q9Y230	0.75
Q12933	O14920	0.75
Q12933	P21580	0.75
Q12933	Q9NRR5	0.75
Q12933	P05412	0.568782
Q12933	P22415	0.608042
Q12933	P06241	0.430888
O14497	P06400	0.473922
O14497	Q12824	0.75
O14497	Q15796	0.311133
O14497	P51532	0.75
O14497	P03372	0.49229300000000004
O14497	P01106	0.473922
O14497	Q8TAQ2	0.75
O14497	P41182	0.75
O14497	O75530	0.311133
O14497	Q01201	0.473922
O14497	P05412	0.41388500000000006
O14497	Q92785	0.536469
O14497	Q92922	0.75
O14497	Q969G3	0.75
Q9Y4K3	Q13114	0.75
Q9Y4K3	P31749	0.75
Q9Y4K3	P07910	0.75
Q9Y4K3	Q12933	0.75
Q9Y4K3	P78347	0.28041900000000003
Q9Y4K3	Q9NYJ8	0.75
Q9Y4K3	P27986	0.75
Q9Y4K3	P11142	0.75
Q9Y4K3	Q14192	0.75
Q9Y4K3	P61088	0.75
Q9Y4K3	P31689	0.75
Q9Y4K3	O15111	0.75
Q9Y4K3	P40763	0.311133
Q9Y4K3	Q9Y6K9	0.75
Q9Y4K3	P25205	0.75
Q9Y4K3	P43405	0.75
Q9Y4K3	Q9BYM8	0.710749
Q9Y4K3	Q15750	0.75
Q9Y4K3	P38646	0.75
Q9Y4K3	P12931	0.75
Q9Y4K3	O14836	0.75
Q9Y4K3	Q14164	0.348804
Q9Y4K3	Q16543	0.75
Q9Y4K3	P33993	0.75
Q9Y4K3	Q13547	0.348804
Q9Y4K3	Q9Y230	0.75
Q9Y4K3	O14920	0.75
Q9Y4K3	P03372	0.311133
Q9Y4K3	P49116	0.311133
Q9Y4K3	P20333	0.311133
Q9Y4K3	Q15628	0.311133
Q9Y4K3	P32121	0.710749
Q9Y4K3	P52434	0.75
Q9Y4K3	P06241	0.75
Q92785	Q01201	0.75
Q92785	Q14192	0.75
Q92785	Q12824	0.75
Q92785	P19838	0.75
Q92785	P51532	0.75
Q92785	Q92905	0.311133
Q92785	Q92922	0.536469
Q92785	Q04206	0.75
Q92785	Q04864	0.49229300000000004
Q92785	P05412	0.41388500000000006
Q92785	Q00653	0.49229300000000004
Q92785	Q969G3	0.536469
Q92785	O14497	0.536469
Q92785	Q8TAQ2	0.536469
O15111	Q9Y6K9	0.75
O15111	Q9BYH8	0.473922
O15111	P25963	0.75
O15111	P32121	0.75
O15111	O14920	0.75
O15111	Q9BYM8	0.75
O15111	P19438	0.75
O15111	Q92793	0.75
O15111	P19838	0.75
O15111	P21580	0.710749
O15111	P03372	0.75
O15111	P78527	0.75
O15111	P51617	0.710749
O15111	O14980	0.311133
O15111	P11142	0.75
O15111	Q16543	0.75
O15111	Q09472	0.75
O15111	P61088	0.568782
O15111	P20333	0.311133
O15111	Q15628	0.75
O15111	Q01201	0.75
O15111	Q04864	0.674374
O15111	P38646	0.75
O15111	Q04206	0.75
O15111	Q92905	0.75
O15111	Q15796	0.75
O15111	Q15653	0.75
O15111	P01106	0.710749
O15111	P63279	0.568782
O15111	Q00653	0.75
O15111	Q9Y6Q6	0.75
O15111	Q9Y4K3	0.75
Q92769	P78347	0.311133
Q92769	P10275	0.41388500000000006
Q92769	Q9NYJ8	0.75
Q92769	O75530	0.75
Q92769	Q04206	0.75
Q92769	P31689	0.710749
Q92769	P40763	0.75
Q92769	P43405	0.49229300000000004
Q92769	P25963	0.710749
Q92769	P06400	0.75
Q92769	P41182	0.311133
Q92769	P29590	0.75
Q92769	P19793	0.430888
Q92769	Q9UER7	0.75
Q92769	Q92793	0.311133
Q92769	P19838	0.311133
Q92769	Q14164	0.75
Q92769	Q9Y230	0.311133
Q92769	Q05516	0.75
Q92769	Q15796	0.75
Q92769	P51532	0.75
Q92769	Q13547	0.75
Q92769	P01106	0.75
Q92769	Q12824	0.201461
Q92769	P03372	0.75
Q92769	P05412	0.41388500000000006
Q92769	P32121	0.710749
Q92769	Q8TAQ2	0.75
Q92769	Q969G3	0.75
P42224	P25205	0.473922
P42224	Q12824	0.522075
P42224	P63279	0.75
P42224	Q05397	0.75
P42224	P25963	0.311133
P42224	P19438	0.75
P42224	P03372	0.348804
P42224	P41182	0.348804
P42224	P51617	0.311133
P42224	P20749	0.311133
P42224	P05412	0.311133
P42224	O14980	0.311133
P42224	Q13547	0.710749
P42224	P29590	0.311133
P42224	P78347	0.49229300000000004
P42224	P19793	0.75
P42224	P20333	0.75
P42224	Q15628	0.75
P42224	Q04206	0.75
P42224	P32121	0.710749
P42224	P33992	0.75
P42224	P51532	0.75
P42224	P01106	0.473922
P42224	P40763	0.75
P54253	Q9NRR5	0.75
P54253	P63279	0.75
P54253	Q8TAQ2	0.75
P54253	Q12933	0.75
P54253	Q13049	0.75
P54253	P29590	0.75
P54253	P19438	0.473922
P54253	Q93009	0.75
P54253	P11142	0.311133
P54253	Q04864	0.608042
P54253	Q14192	0.75
P54253	P06241	0.75
P19838	Q9BYH8	0.75
P19838	Q12933	0.75
P19838	Q01201	0.75
P19838	P10275	0.473922
P19838	O14980	0.311133
P19838	P11142	0.75
P19838	P62263	0.38995799999999997
P19838	Q04206	0.75
P19838	P31689	0.473922
P19838	O15111	0.75
P19838	P23396	0.75
P19838	P40763	0.75
P19838	Q00653	0.75
P19838	Q13547	0.75
P19838	P19438	0.75
P19838	P17066	0.75
P19838	P20749	0.75
P19838	P29590	0.75
P19838	P19793	0.49229300000000004
P19838	Q09472	0.75
P19838	P38646	0.75
P19838	Q04864	0.75
P19838	P52597	0.473922
P19838	Q9NYJ8	0.75
P19838	Q9Y230	0.75
P19838	P33993	0.38995799999999997
P19838	O14920	0.75
P19838	P03372	0.75
P19838	Q92769	0.311133
P19838	Q92785	0.75
P19838	P05412	0.75
P19838	Q8IV45	0.311133
P19838	Q92905	0.641285
P19438	Q9Y4K3	0.75
P19438	Q13114	0.49229300000000004
P19438	Q9Y6K9	0.75
P19438	P78527	0.75
P19438	P62993	0.75
P19438	P43405	0.75
P19438	Q05397	0.75
P19438	P25963	0.75
P19438	P23396	0.75
P19438	O14920	0.75
P19438	Q12933	0.75
P19438	Q9BYM8	0.311133
P19438	P42224	0.75
P19438	P17066	0.75
P19438	P19838	0.75
P19438	P21580	0.75
P19438	O75530	0.75
P19438	P27986	0.75
P19438	P11142	0.75
P19438	P20333	0.75
P19438	Q15628	0.75
P19438	Q9UER7	0.75
P19438	P38646	0.75
P19438	P54253	0.473922
P19438	Q04206	0.75
P19438	P31689	0.75
P19438	O15111	0.75
P19438	Q13546	0.75
P19438	P63279	0.75
P19438	P12931	0.75
P19438	Q00653	0.75
P19438	P28799	0.75
P19438	P06241	0.201461
P20333	Q13114	0.75
P20333	Q9Y4K3	0.311133
P20333	P78527	0.75
P20333	P43405	0.75
P20333	P23396	0.75
P20333	P07910	0.75
P20333	Q12933	0.75
P20333	P19438	0.75
P20333	P38646	0.75
P20333	P42224	0.75
