,0,1,2,3,4,5
0,0.3525011687704535,0.01568627450980392,0.07730673316708228,0.14236509758897817,0.0130718954248366,0.0311284046692607
1,0.34395424836601307,0.015625,0.07635467980295564,0.14139110604332952,0.013054830287206266,0.0311284046692607
2,0.3517631693513278,0.015625,0.07654320987654319,0.14385150812064962,0.013020833333333332,0.031007751937984492
3,0.3402424716464606,0.01568627450980392,0.0767326732673267,0.14269005847953212,0.0130718954248366,0.031088082901554404
4,0.3553921568627451,0.01568627450980392,0.0767326732673267,0.14269275028768696,0.013054830287206266,0.031168831168831162
5,0.3444495203289173,0.01568627450980392,0.07579462102689484,0.14155251141552508,0.013054830287206266,0.030967741935483874
6,0.3507067137809187,0.01568627450980392,0.07740324594257177,0.14203894616265747,0.0130718954248366,0.031168831168831162
7,0.3497217068645641,0.015665796344647518,0.07663782447466005,0.14155251141552508,0.013089005235602092,0.0311284046692607
8,0.35184321045263645,0.015645371577574965,0.07635467980295564,0.14104046242774562,0.013054830287206266,0.0311284046692607
9,0.34959999999999997,0.015645371577574965,0.07682775712515487,0.14385150812064962,0.013089005235602092,0.03120936280884265
10,0.3510895883777239,0.015625,0.07635467980295564,0.14252873563218388,0.013037809647979138,0.031007751937984492
11,0.3531409168081494,0.015665796344647518,0.07711442786069649,0.1430219146482122,0.013020833333333332,0.030967741935483874
12,0.3530364372469636,0.015625,0.07682775712515487,0.1430219146482122,0.013037809647979138,0.031007751937984492
13,0.3405600722673894,0.015625,0.07635467980295564,0.13995485327313767,0.013037809647979138,0.03120936280884265
14,0.34719245606515214,0.015665796344647518,0.07635467980295564,0.13948256467941503,0.013020833333333332,0.031047865459249674
15,0.35151515151515156,0.015625,0.0767326732673267,0.1408775981524249,0.013054830287206266,0.030967741935483874
16,0.3544898918664786,0.015645371577574965,0.0769230769230769,0.14269275028768696,0.012936610608020697,0.031007751937984492
17,0.3460385438972163,0.015665796344647518,0.07682775712515487,0.14187643020594962,0.013106159895150722,0.031088082901554404
18,0.35236938031591736,0.015665796344647518,0.0767326732673267,0.14202561117578577,0.0130718954248366,0.031088082901554404
19,0.35452322738386316,0.015665796344647518,0.07701863354037265,0.14187643020594962,0.0130718954248366,0.031007751937984492
20,0.35639981908638624,0.015645371577574965,0.07730673316708228,0.14187643020594962,0.013106159895150722,0.031088082901554404
21,0.34409515717926936,0.015665796344647518,0.07663782447466005,0.14252873563218388,0.013037809647979138,0.0311284046692607
22,0.35548308194048106,0.015625,0.07626076260762606,0.14006888633754302,0.012970168612191958,0.030927835051546386
23,0.35831960461285006,0.015665796344647518,0.07759699624530661,0.1422018348623853,0.013054830287206266,0.031088082901554404
24,0.3535045711797997,0.01568627450980392,0.0767326732673267,0.14139110604332952,0.012970168612191958,0.031047865459249674
25,0.35538752362948955,0.015665796344647518,0.07654320987654319,0.14252873563218388,0.013020833333333332,0.030967741935483874
26,0.35734597156398107,0.015665796344647518,0.07798742138364777,0.14203894616265747,0.013089005235602092,0.031088082901554404
27,0.35299625468164797,0.01568627450980392,0.07721046077210458,0.1448598130841121,0.013106159895150722,0.031088082901554404
28,0.34429223744292237,0.015665796344647518,0.07730673316708228,0.1430219146482122,0.013037809647979138,0.030967741935483874
29,0.3484260457093575,0.015604681404421325,0.07721046077210458,0.14335260115606935,0.0130718954248366,0.0311284046692607
30,0.35121107266435986,0.015665796344647518,0.07663782447466005,0.1422018348623853,0.013037809647979138,0.031168831168831162
31,0.3468261269549217,0.01556420233463035,0.07654320987654319,0.14011299435028246,0.012987012987012986,0.030927835051546386
32,0.34416475972540045,0.015604681404421325,0.07711442786069649,0.14011299435028246,0.013037809647979138,0.03088803088803089
33,0.34929078014184395,0.015665796344647518,0.07616707616707614,0.14252873563218388,0.0130718954248366,0.031047865459249674
34,0.3483483483483484,0.015706806282722512,0.07663782447466005,0.14318706697459582,0.013123359580052492,0.0311284046692607
35,0.35557506584723436,0.015645371577574965,0.07730673316708228,0.14106939704209326,0.012987012987012986,0.031007751937984492
36,0.3484260457093575,0.015625,0.07701863354037265,0.14318706697459582,0.013020833333333332,0.0311284046692607
37,0.3502222222222222,0.01568627450980392,0.07701863354037265,0.14123006833712984,0.0130718954248366,0.031088082901554404
38,0.3502222222222222,0.015665796344647518,0.07701863354037265,0.14385150812064962,0.013037809647979138,0.031088082901554404
39,0.35594713656387666,0.015727391874180863,0.0769230769230769,0.14187643020594962,0.013003901170351103,0.031088082901554404
40,0.34309978768577487,0.015604681404421325,0.07663782447466005,0.14252873563218388,0.013037809647979138,0.030967741935483874
41,0.35458515283842795,0.01568627450980392,0.07607361963190182,0.14090909090909087,0.0130718954248366,0.0311284046692607
42,0.34995977473853584,0.015665796344647518,0.0769230769230769,0.14368482039397448,0.012970168612191958,0.031047865459249674
43,0.3538126361655773,0.015544041450777202,0.07644882860665841,0.14269275028768696,0.013020833333333332,0.030808729139922972
44,0.35233644859813085,0.015645371577574965,0.07626076260762606,0.14252336448598127,0.013020833333333332,0.031047865459249674
45,0.35010060362173034,0.01568627450980392,0.0767326732673267,0.1435185185185185,0.012919896640826873,0.030967741935483874
46,0.3485899214054554,0.015604681404421325,0.0767326732673267,0.14203894616265747,0.012987012987012986,0.031088082901554404
47,0.35605689063266305,0.015503875968992246,0.07654320987654319,0.14139110604332952,0.013037809647979138,0.031007751937984492
48,0.35167910447761197,0.015625,0.07626076260762606,0.14203894616265747,0.012919896640826873,0.030927835051546386
49,0.35232709873858203,0.015645371577574965,0.0767326732673267,0.14318706697459582,0.0130718954248366,0.031088082901554404
